,Unnamed: 0,concentration,stickiness_wi,stickiness_bt,sparsity,pvar,lrate,lratep,decay_rate,blocked,interleaved,early,middle,late
8,8,302.0,680,557.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.920019451514913,0.4975885951718354,0.7915065991430151,0.531161342873067,0.5145348611984399
9,9,302.0,690,557.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.94997496283358,0.5109401920243952,0.7338051562382614,0.5438643522716103,0.501922745718102
10,10,302.0,700,557.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9651185150258736,0.4963589568040385,0.7855002084555449,0.5293233684941681,0.4975643562521409
0,0,306.0,600,542.5,1.15,0.0,1.0,1.0,1.0,0.8700496822284733,0.5136135490169467,0.7111422063233629,0.5801608277037346,0.5078287592392015
1,1,306.0,610,542.5,1.15,0.0,1.0,1.0,1.0,0.9397713215931728,0.524042087666117,0.6897924453501915,0.6123196563449612,0.5199099309093345
2,2,306.0,620,542.5,1.15,0.0,1.0,1.0,1.0,0.9382901838387898,0.5008151348203971,0.7470520507652495,0.5672086165421321,0.4893681512325775
3,3,306.0,630,542.5,1.15,0.0,1.0,1.0,1.0,0.973156465245236,0.4870583426526097,0.6828199929080727,0.5571678228263769,0.5034188824706
4,4,306.0,640,542.5,1.15,0.0,1.0,1.0,1.0,0.9418134655729916,0.5013474175977436,0.7827238548667091,0.6332461698488705,0.5101957649119327
5,5,306.0,650,542.5,1.15,0.0,1.0,1.0,1.0,0.9419353247271876,0.5085436872566662,0.7726398811711586,0.5535542556055153,0.486510245425187
6,6,306.0,660,542.5,1.15,0.0,1.0,1.0,1.0,0.959542405876194,0.5025539100122152,0.7682506776068557,0.5605073280769295,0.4908196075803847
7,7,306.0,670,542.5,1.15,0.0,1.0,1.0,1.0,0.9397637688811388,0.4800986490162603,0.7716933481727428,0.5496590824009848,0.4986724707455497
8,8,306.0,680,542.5,1.15,0.0,1.0,1.0,1.0,0.9490262373082304,0.5107348800971847,0.7700277969457582,0.5237511922241682,0.5003571468581229
9,9,306.0,690,542.5,1.15,0.0,1.0,1.0,1.0,0.93197437741368,0.4989531960973125,0.7902558313916155,0.5173890682980575,0.4971556683197991
10,10,306.0,700,542.5,1.15,0.0,1.0,1.0,1.0,0.9693135572667608,0.4998027244510112,0.9226490944364496,0.5603841406274326,0.4989283399622788
0,0,304.0,600,572.5,1.15,0.0,1.0,1.0,1.0,0.9407753409932652,0.5096846303651035,0.7443054343885739,0.585054380840462,0.497476317508113
1,1,304.0,610,572.5,1.15,0.0,1.0,1.0,1.0,0.9623121402305496,0.4897580338257769,0.6905042341090658,0.5625483307786043,0.5129735092957073
2,2,304.0,620,572.5,1.15,0.0,1.0,1.0,1.0,0.9140649398411724,0.5057771074823927,0.7838142913197415,0.5765446537406984,0.507028307782552
3,3,304.0,630,572.5,1.15,0.0,1.0,1.0,1.0,0.97439433023896,0.490082296038677,0.7382919629173343,0.5792274804635733,0.4989921208070891
4,4,304.0,640,572.5,1.15,0.0,1.0,1.0,1.0,0.9643769680112342,0.4881189175474909,0.7363302642462886,0.5847751971538073,0.4993315413693088
5,5,304.0,650,572.5,1.15,0.0,1.0,1.0,1.0,0.9542687373089204,0.5115057814243296,0.7719584192352784,0.5253621019793695,0.5009798348037786
6,6,304.0,660,572.5,1.15,0.0,1.0,1.0,1.0,0.9074065824711856,0.4969380785075825,0.7290451773719241,0.5804650851417907,0.4928926055491926
7,7,304.0,670,572.5,1.15,0.0,1.0,1.0,1.0,0.9347448145552262,0.4972952713447752,0.7390318973216532,0.5428140108843795,0.5253089399075328
8,8,304.0,680,572.5,1.15,0.0,1.0,1.0,1.0,0.9321223774668892,0.5040561874417827,0.7501529977199093,0.5408277971260819,0.4846994689372391
9,9,304.0,690,572.5,1.15,0.0,1.0,1.0,1.0,0.9783485405107464,0.5066433415975615,0.8519080719936731,0.542455843602606,0.5070663494329767
10,10,304.0,700,572.5,1.15,0.0,1.0,1.0,1.0,0.9939929680842068,0.4982926421067951,0.8801204950136882,0.5435296452917265,0.5064303383475517
0,0,294.0,600,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9479235987250836,0.5061389030266826,0.7336197426013529,0.5502085822085406,0.4929870463435762
1,1,294.0,610,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.8881019719295467,0.5101843742590952,0.6626764715763426,0.5515423712888803,0.5139934419996435
2,2,294.0,620,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9272428612571234,0.512051390996576,0.7560462874376077,0.5379576938581222,0.5042281801230444
3,3,294.0,630,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9558490361129468,0.492861293304707,0.7223838447533067,0.5428987311232177,0.509185480589538
4,4,294.0,640,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9631042027555384,0.5017126212183454,0.7698574255577701,0.5551290641438125,0.5165443408390182
5,5,294.0,650,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.8990041106622007,0.5077710376710275,0.7460918407371201,0.5841247475103142,0.5116041149403973
6,6,294.0,660,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.971589360171855,0.4950062586746288,0.7370566403785641,0.5251556156484124,0.5002415530768201
7,7,294.0,670,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9610668493457196,0.500113194948453,0.7927677649947336,0.5330965727973677,0.5025520852195546
8,8,294.0,680,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9264745311411527,0.5200080420832028,0.7602903205029967,0.5932900380653423,0.5061271403376001
9,9,294.0,690,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9686546241598504,0.4933835990234819,0.7710922422997587,0.5355579705512012,0.5063280554949298
10,10,294.0,700,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.96569567623562,0.506091682742948,0.8079462607245744,0.5210486413705975,0.4905186108929934
0,0,290.0,600,565.0,1.15,0.0,1.0,1.0,1.0,0.9587867739666256,0.4959741687258961,0.7239206860274647,0.599561015703948,0.4844526665804995
1,1,290.0,610,565.0,1.15,0.0,1.0,1.0,1.0,0.9760349950117014,0.4949615628060664,0.7262641367311359,0.5801894777931854,0.5036870088141733
2,2,290.0,620,565.0,1.15,0.0,1.0,1.0,1.0,0.9690603190663964,0.4932829719016444,0.767877682381455,0.5243888452059783,0.4990645781501655
3,3,290.0,630,565.0,1.15,0.0,1.0,1.0,1.0,0.9435637167257768,0.5060860097501092,0.766486676765485,0.5281034871007616,0.4993192444255218
4,4,290.0,640,565.0,1.15,0.0,1.0,1.0,1.0,0.920441581549498,0.4996311362440337,0.758395133451939,0.5606295517733871,0.5070614447050817
5,5,290.0,650,565.0,1.15,0.0,1.0,1.0,1.0,0.9495178014765264,0.5079901765571473,0.7876717581435666,0.5484267275365434,0.5094954405527343
6,6,290.0,660,565.0,1.15,0.0,1.0,1.0,1.0,0.9769852045954058,0.5040623884276683,0.8570516651355661,0.5207678250069724,0.4989186026017442
7,7,290.0,670,565.0,1.15,0.0,1.0,1.0,1.0,0.9735539181438996,0.5070036265282171,0.870397387870954,0.5075265800489428,0.5023529804641742
8,8,290.0,680,565.0,1.15,0.0,1.0,1.0,1.0,0.954296142125228,0.508059744268102,0.8079384250741363,0.5217798068373185,0.5023514346264084
9,9,290.0,690,565.0,1.15,0.0,1.0,1.0,1.0,0.975173584486372,0.4926553099813429,0.8352654842921465,0.5061134282801488,0.5108841608503225
10,10,290.0,700,565.0,1.15,0.0,1.0,1.0,1.0,0.9800406457718914,0.5001924846890959,0.8094227562726732,0.5226605136808984,0.486056351055783
0,0,300.0,600,537.5,0.85,0.0,1.0,1.0,1.0,0.8229221321649497,0.5008548274992257,0.6015895759797153,0.6339935676135748,0.5539508488874972
1,1,300.0,610,537.5,0.85,0.0,1.0,1.0,1.0,0.799868653022561,0.4893666504563487,0.6016541775964347,0.5732393099230849,0.5499396225196136
2,2,300.0,620,537.5,0.85,0.0,1.0,1.0,1.0,0.8005282277764353,0.488344870610136,0.6038349383550642,0.6148118693352785,0.5106602881289446
3,3,300.0,630,537.5,0.85,0.0,1.0,1.0,1.0,0.8243769263564686,0.4969715714163634,0.6165209244182609,0.6411774107127781,0.5510890386684526
4,4,300.0,640,537.5,0.85,0.0,1.0,1.0,1.0,0.801499369557464,0.4909043267645784,0.6195556970607564,0.5408632609409392,0.4891433830886811
5,5,300.0,650,537.5,0.85,0.0,1.0,1.0,1.0,0.9222989167793022,0.512572176304512,0.7706415357149667,0.5639304248971635,0.5092139741012154
6,6,300.0,660,537.5,0.85,0.0,1.0,1.0,1.0,0.9449503553929876,0.5072705059538063,0.7066633890309044,0.6169033723554842,0.5101434883182592
7,7,300.0,670,537.5,0.85,0.0,1.0,1.0,1.0,0.9069455589818852,0.492176095008036,0.700260954065934,0.588668080430722,0.5044301728973972
8,8,300.0,680,537.5,0.85,0.0,1.0,1.0,1.0,0.9386354822869236,0.5002270632526893,0.7414411332906476,0.5836434937616131,0.5139509466447376
9,9,300.0,690,537.5,0.85,0.0,1.0,1.0,1.0,0.9405854950273648,0.4913564978547015,0.7728055977527398,0.5801311613439714,0.5024797509017191
10,10,300.0,700,537.5,0.85,0.0,1.0,1.0,1.0,0.9494428310361523,0.4988702890139738,0.7496541208592823,0.6091776883038796,0.5041393236873202
0,0,304.0,600,585.0,0.85,0.0,1.0,1.0,1.0,0.7339300836426138,0.4964480637104779,0.6293158226292623,0.5824390562964876,0.51462847912083
1,1,304.0,610,585.0,0.85,0.0,1.0,1.0,1.0,0.7798380437227104,0.5089589763520997,0.6232217992090228,0.6211062470132107,0.5345876126007851
2,2,304.0,620,585.0,0.85,0.0,1.0,1.0,1.0,0.8256751255472373,0.4921530874508569,0.6057112781850708,0.564762434885868,0.5361020326581574
3,3,304.0,630,585.0,0.85,0.0,1.0,1.0,1.0,0.761043978796023,0.4965938482063569,0.5474216026632064,0.6001647718233096,0.543439803056704
4,4,304.0,640,585.0,0.85,0.0,1.0,1.0,1.0,0.789646664520795,0.4913225292191367,0.6374605400325404,0.5755581763323918,0.5506946368463946
5,5,304.0,650,585.0,0.85,0.0,1.0,1.0,1.0,0.8482804466298098,0.4887470074618171,0.6178070677526388,0.5866459657404057,0.4911749585194435
6,6,304.0,660,585.0,0.85,0.0,1.0,1.0,1.0,0.8626078757756896,0.4927146561477296,0.6995688340556089,0.6023140440187792,0.5039818681821016
7,7,304.0,670,585.0,0.85,0.0,1.0,1.0,1.0,0.8888681867533217,0.495552528622501,0.7719799397076142,0.5849927789603286,0.5082834971558643
8,8,304.0,680,585.0,0.85,0.0,1.0,1.0,1.0,0.8823392322911463,0.4949846444313566,0.7141634025902052,0.5339191932085005,0.5066479749086119
9,9,304.0,690,585.0,0.85,0.0,1.0,1.0,1.0,0.9299531106882032,0.5074809702399501,0.7468937789366483,0.5495199787327931,0.5092027981053556
10,10,304.0,700,585.0,0.85,0.0,1.0,1.0,1.0,0.925974375417654,0.4999742640752292,0.7773223403736462,0.5316532431818433,0.500368756238605
0,0,300.0,600,515.0,1.15,0.0,1.0,1.0,1.0,0.9495423109175564,0.4974460369789331,0.6906504432684369,0.5381866950310497,0.4950189888169302
1,1,300.0,610,515.0,1.15,0.0,1.0,1.0,1.0,0.9338939362157128,0.5002692612895672,0.7932469526718675,0.5522341597875364,0.4891461804858714
2,2,300.0,620,515.0,1.15,0.0,1.0,1.0,1.0,0.9408893367820864,0.4877500482512369,0.7316240524920932,0.5633369079285314,0.5064510052481606
3,3,300.0,630,515.0,1.15,0.0,1.0,1.0,1.0,0.936511319320957,0.5091881102044636,0.7044325986738758,0.5465695399591713,0.496094867292856
4,4,300.0,640,515.0,1.15,0.0,1.0,1.0,1.0,0.969147587260111,0.5022509634959686,0.7012162205854215,0.5405830423985265,0.4994893032817591
5,5,300.0,650,515.0,1.15,0.0,1.0,1.0,1.0,0.9370815357483314,0.499034820122111,0.7468651913478357,0.5675666502547743,0.500881780065167
6,6,300.0,660,515.0,1.15,0.0,1.0,1.0,1.0,0.97873514155812,0.5098059249877416,0.7660491904803821,0.5409758228090288,0.5040871750603021
7,7,300.0,670,515.0,1.15,0.0,1.0,1.0,1.0,0.9635881155244508,0.501699523571656,0.7362682694528461,0.546084354810438,0.4970648416341941
8,8,300.0,680,515.0,1.15,0.0,1.0,1.0,1.0,0.9799963620791124,0.4988379821199712,0.8531666679717291,0.5867041525757019,0.497152189092796
9,9,300.0,690,515.0,1.15,0.0,1.0,1.0,1.0,0.9781821647813548,0.5089662049994005,0.8725562906241286,0.5387048864580561,0.4990480621897598
10,10,300.0,700,515.0,1.15,0.0,1.0,1.0,1.0,0.95270483628717,0.5094874717173907,0.893723061935298,0.5345019531880911,0.5067994054286462
0,0,294.0,600,550.0,0.95,0.0,1.0,1.0,1.0,0.91290921741311,0.5138358732283773,0.7563063151860879,0.6123357423777949,0.5098435351938584
1,1,294.0,610,550.0,0.95,0.0,1.0,1.0,1.0,0.9067845081202708,0.4964539248573939,0.7071848137211159,0.5673757070971709,0.4924554355311272
2,2,294.0,620,550.0,0.95,0.0,1.0,1.0,1.0,0.8850946139389798,0.5053902802942171,0.7225685316195166,0.5562399831781105,0.4983774877050216
3,3,294.0,630,550.0,0.95,0.0,1.0,1.0,1.0,0.9319046466076462,0.500771485854408,0.8504302893463704,0.5646691676174009,0.497214880135426
4,4,294.0,640,550.0,0.95,0.0,1.0,1.0,1.0,0.8970198820823347,0.4976007921025996,0.7890417195417582,0.6076272372065663,0.5040567519361797
5,5,294.0,650,550.0,0.95,0.0,1.0,1.0,1.0,0.9425977988921485,0.5035939449048804,0.8001642837114525,0.5947541792280271,0.4812104495900023
6,6,294.0,660,550.0,0.95,0.0,1.0,1.0,1.0,0.9513116447278896,0.4949450444193474,0.7827474615865623,0.576621669937307,0.5099882172958613
7,7,294.0,670,550.0,0.95,0.0,1.0,1.0,1.0,0.9326376524736096,0.5093628271804597,0.8018172379895981,0.567422811737688,0.4932978834188707
8,8,294.0,680,550.0,0.95,0.0,1.0,1.0,1.0,0.9402313260894064,0.508718911442549,0.7729708414749439,0.5480438379498667,0.5001037708691983
9,9,294.0,690,550.0,0.95,0.0,1.0,1.0,1.0,0.9124369920205178,0.5004634893931227,0.7206927778594125,0.563610821903633,0.5153193873252031
10,10,294.0,700,550.0,0.95,0.0,1.0,1.0,1.0,0.9251693306279196,0.4990053468054116,0.7334885158433616,0.5608578720328282,0.509711715221976
0,0,296.0,600,522.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.8958634728886281,0.5007176264009088,0.7317499068878099,0.5962010225087775,0.5035289412273951
1,1,296.0,610,522.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.912257026545117,0.4995889301855425,0.7230646871485265,0.5914315372204404,0.5012105624118949
2,2,296.0,620,522.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.91308644017473,0.5218538316407615,0.7593794426736515,0.5700749873210567,0.505477415773461
3,3,296.0,630,522.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9386134783975464,0.496997698110453,0.7827761147761088,0.5789897878299051,0.5098769048124598
4,4,296.0,640,522.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9337402882738444,0.4887352277996738,0.7170304936684383,0.5685606273586519,0.5087903709710588
5,5,296.0,650,522.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9044296967178348,0.4925210722048955,0.804688062078284,0.5915089900667451,0.4991055078710906
6,6,296.0,660,522.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9446557572933804,0.5005366990068352,0.7022012088518359,0.5476312948506507,0.5032329422254815
7,7,296.0,670,522.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.922866125205958,0.5019916691716587,0.7923995469196017,0.5938880106334201,0.5032296178471387
8,8,296.0,680,522.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9569173220863412,0.4997102290936618,0.7955371446496459,0.5722974347245053,0.5090333296280861
9,9,296.0,690,522.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9504664302973272,0.5069179027433889,0.7617649946277338,0.5628779634462866,0.4946546892020824
10,10,296.0,700,522.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9408283972124506,0.5044166182600309,0.7959113212040838,0.5425538762162805,0.5086529297973275
0,0,304.0,600,485.0,0.95,0.0,1.0,1.0,1.0,0.7986486493395984,0.4885992251932602,0.6196894683697207,0.5810377651721644,0.5182604479692777
1,1,304.0,610,485.0,0.95,0.0,1.0,1.0,1.0,0.81225222557694,0.5094556445625381,0.6528372853435073,0.591244693854437,0.5036834446874263
2,2,304.0,620,485.0,0.95,0.0,1.0,1.0,1.0,0.9053322851897524,0.4936195369599397,0.7220345154332983,0.5994387597575253,0.5032839466890973
3,3,304.0,630,485.0,0.95,0.0,1.0,1.0,1.0,0.94042709344112,0.4994973046583881,0.7162762746028691,0.616324611865581,0.5145907608702345
4,4,304.0,640,485.0,0.95,0.0,1.0,1.0,1.0,0.8912619156257847,0.4939701602704174,0.7969281814432504,0.5942789466365721,0.4795108229801542
5,5,304.0,650,485.0,0.95,0.0,1.0,1.0,1.0,0.9289167438557978,0.5040097462385742,0.7472694776064994,0.6764167165891201,0.5085405731634085
6,6,304.0,660,485.0,0.95,0.0,1.0,1.0,1.0,0.92662140091645,0.5097882256638983,0.7606454742060624,0.5740130832286947,0.5275038597920185
7,7,304.0,670,485.0,0.95,0.0,1.0,1.0,1.0,0.9540746297940008,0.4837874476805422,0.7585358837797956,0.573876744687235,0.5025396917977939
8,8,304.0,680,485.0,0.95,0.0,1.0,1.0,1.0,0.959236261993168,0.5023285012481924,0.7783049489011085,0.561639418145654,0.5083374919312763
9,9,304.0,690,485.0,0.95,0.0,1.0,1.0,1.0,0.9323942711552592,0.5026986572756253,0.7604304723050179,0.5682281370910311,0.4854961258627909
10,10,304.0,700,485.0,0.95,0.0,1.0,1.0,1.0,0.9221435140611768,0.4906412749989314,0.7077128418537476,0.5559533312035797,0.4970365500532135
0,0,294.0,600,487.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9333632273814888,0.4999224775954304,0.7507403807513046,0.5755941486872889,0.4676553567657548
1,1,294.0,610,487.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9357383636351392,0.5104118391205017,0.7142611630924164,0.5522212233732671,0.4917072185299501
2,2,294.0,620,487.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9580975438044176,0.4929631134156843,0.7408101430406181,0.5799895113303146,0.5185291944719039
3,3,294.0,630,487.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.942030741789088,0.4940718547299657,0.7288558656522717,0.5231068699664763,0.5174127800110118
4,4,294.0,640,487.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9505838860142142,0.502387221604607,0.7165172401669977,0.5772153553507021,0.4978838061091915
5,5,294.0,650,487.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9759604306284316,0.4916920421537368,0.6973253313286298,0.594093089555906,0.4872256090222335
6,6,294.0,660,487.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.934167814823764,0.5124193769433429,0.7506078177484584,0.5494965485748954,0.505976958537321
7,7,294.0,670,487.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.95089957784823,0.4987431308448484,0.7326252542314042,0.569267255042935,0.4827807695831916
8,8,294.0,680,487.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9675518230767146,0.4966972954061122,0.7269596256623936,0.5462203709708885,0.4942074177127278
9,9,294.0,690,487.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.955678737420284,0.503501351423641,0.7406617689960152,0.5458261707265404,0.4906198317257031
10,10,294.0,700,487.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9677325450695696,0.4970859368678392,0.7846777159571079,0.5525486327146341,0.51782227289698
0,0,302.0,600,547.5,0.85,0.0,1.0,1.0,1.0,0.7527226162377347,0.4942693685574063,0.6276286446081233,0.635836243434944,0.5200547356313796
1,1,302.0,610,547.5,0.85,0.0,1.0,1.0,1.0,0.808891854412027,0.5047091562306223,0.6011513804762372,0.5873245799378773,0.5714070520585871
2,2,302.0,620,547.5,0.85,0.0,1.0,1.0,1.0,0.8114254567053998,0.4970709276396182,0.5849894555208326,0.5881596172597929,0.5613711955551723
3,3,302.0,630,547.5,0.85,0.0,1.0,1.0,1.0,0.8164185833673034,0.5156165122499308,0.620517737553725,0.5456746549435876,0.513689271659759
4,4,302.0,640,547.5,0.85,0.0,1.0,1.0,1.0,0.8613243199427021,0.511058698087767,0.5948262278233167,0.5614903762887533,0.5132546480037901
5,5,302.0,650,547.5,0.85,0.0,1.0,1.0,1.0,0.9390376147370258,0.4904086565476185,0.7520833182290861,0.6114905816608209,0.5221237034912365
6,6,302.0,660,547.5,0.85,0.0,1.0,1.0,1.0,0.9426693861008426,0.5088043599371446,0.7273438464150306,0.5736857699368516,0.4907970184110288
7,7,302.0,670,547.5,0.85,0.0,1.0,1.0,1.0,0.914421009313811,0.5071179220537259,0.7842748224799874,0.5661904831914829,0.5196364058022066
8,8,302.0,680,547.5,0.85,0.0,1.0,1.0,1.0,0.92137332045589,0.4997771691918997,0.7190962725041821,0.5903523411950007,0.4977159745328778
9,9,302.0,690,547.5,0.85,0.0,1.0,1.0,1.0,0.9250212165933916,0.4902728789505234,0.7913501433548904,0.5575845286137244,0.5141049546861651
10,10,302.0,700,547.5,0.85,0.0,1.0,1.0,1.0,0.9132831911673968,0.5195806819066779,0.824937398726183,0.5629282092909078,0.498883500773792
0,0,290.0,600,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9070545233005104,0.5081302790898131,0.6761044732078444,0.5839056047892328,0.5002543963105109
1,1,290.0,610,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9259735117297,0.4962157679563359,0.7279016986440613,0.5725985150876856,0.4954877404648446
2,2,290.0,620,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9154379470558752,0.5044768964307661,0.8045630746538904,0.6200262868543323,0.5072148622515409
3,3,290.0,630,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9386893468088572,0.4894221026588187,0.7318804519645209,0.5364149978535555,0.5149947624846721
4,4,290.0,640,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9188253072998536,0.4985145340638741,0.7987218994135384,0.5329228777524797,0.4896002554437655
5,5,290.0,650,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9664604183524628,0.5091674852943784,0.7559016287766336,0.5815897626799073,0.491427636126296
6,6,290.0,660,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9590554870385446,0.4914413251222339,0.780152106503598,0.5805816535907649,0.4973121500936779
7,7,290.0,670,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.931991986291306,0.510929952290729,0.7216723215715914,0.5295095366808713,0.4837492983153362
8,8,290.0,680,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9660389472682944,0.502309617464336,0.7008540093967698,0.5619384852724943,0.4952282410389212
9,9,290.0,690,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9438193792907807,0.49426178766351,0.8455842950628382,0.5585100700088492,0.5192193250044997
10,10,290.0,700,540.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9685468397389896,0.4815522739406191,0.7375800563212715,0.5399058075166192,0.4958534789655848
0,0,296.0,600,460.0,1.15,0.0,1.0,1.0,1.0,0.9363499273974132,0.473687055046309,0.7254594664342695,0.5691424810105346,0.5030973558625094
1,1,296.0,610,460.0,1.15,0.0,1.0,1.0,1.0,0.9450167109127972,0.5032661902997752,0.6785646897452107,0.5956459491148142,0.5114185070174468
2,2,296.0,620,460.0,1.15,0.0,1.0,1.0,1.0,0.916815470171519,0.5085049228719736,0.7996856758697337,0.5942170343682645,0.5202647117001018
3,3,296.0,630,460.0,1.15,0.0,1.0,1.0,1.0,0.9687341247463948,0.4905741901092501,0.7569026021017301,0.5835679424268913,0.5208944001269309
4,4,296.0,640,460.0,1.15,0.0,1.0,1.0,1.0,0.9701955884946942,0.5028468476995837,0.7676997619008817,0.5997869914386251,0.4901436820492224
5,5,296.0,650,460.0,1.15,0.0,1.0,1.0,1.0,0.9519931892950736,0.5178258745151203,0.7603995295867726,0.5614297624088949,0.5006914146129195
6,6,296.0,660,460.0,1.15,0.0,1.0,1.0,1.0,0.9408297488775302,0.5070667491349211,0.7950794094673461,0.5532985696666988,0.501978175324543
7,7,296.0,670,460.0,1.15,0.0,1.0,1.0,1.0,0.9861507265081936,0.4956623995879088,0.8379329451135675,0.5539043148197653,0.5087148736299157
8,8,296.0,680,460.0,1.15,0.0,1.0,1.0,1.0,0.9748173713089628,0.5007782068104992,0.8190391926857001,0.5159075053991093,0.4958272663654101
9,9,296.0,690,460.0,1.15,0.0,1.0,1.0,1.0,0.9631442049903056,0.5015247850737777,0.8641147687761974,0.556380198261904,0.5016569081443716
10,10,296.0,700,460.0,1.15,0.0,1.0,1.0,1.0,0.9263359675499878,0.4764155704339865,0.9351485475256356,0.5344345596172481,0.5047008098465801
0,0,306.0,600,522.5,1.15,0.0,1.0,1.0,1.0,0.938833679931228,0.4973915607321374,0.7433618678787992,0.5760720563427612,0.5024013727391557
1,1,306.0,610,522.5,1.15,0.0,1.0,1.0,1.0,0.9293786977338836,0.4925588786147807,0.7293448644141287,0.5971737193038898,0.5200768998091982
2,2,306.0,620,522.5,1.15,0.0,1.0,1.0,1.0,0.9538641897481543,0.513798707674297,0.718975810417465,0.5917734819915579,0.5097988744719707
3,3,306.0,630,522.5,1.15,0.0,1.0,1.0,1.0,0.9398734701223224,0.4975796238991359,0.7791528105101554,0.5633410630120793,0.4987652452284676
4,4,306.0,640,522.5,1.15,0.0,1.0,1.0,1.0,0.9312097786926564,0.4946656412814657,0.7622634424224722,0.5975662478537627,0.5032114984341108
5,5,306.0,650,522.5,1.15,0.0,1.0,1.0,1.0,0.952578726328599,0.4950633725371879,0.8008656135676364,0.5797110365595397,0.5019237048788386
6,6,306.0,660,522.5,1.15,0.0,1.0,1.0,1.0,0.9445671996793528,0.5045785594982455,0.7305146329718653,0.5867381877815692,0.5052866781524308
7,7,306.0,670,522.5,1.15,0.0,1.0,1.0,1.0,0.9713756340315964,0.5102831823181305,0.7920511428802189,0.5267408047023897,0.5053739398001735
8,8,306.0,680,522.5,1.15,0.0,1.0,1.0,1.0,0.9316781932441458,0.5103030861611678,0.8379393805832125,0.5413416421988888,0.5039189991226605
9,9,306.0,690,522.5,1.15,0.0,1.0,1.0,1.0,0.974236421315016,0.4945442468095299,0.7080596826087424,0.5254389526221359,0.4893881058944719
10,10,306.0,700,522.5,1.15,0.0,1.0,1.0,1.0,0.9740783607593488,0.5134484864224184,0.9069911906011432,0.5121344970665737,0.5031276688519105
0,0,292.0,600,460.0,1.15,0.0,1.0,1.0,1.0,0.93194998200724,0.4940737314853723,0.714994517863686,0.5940623831370992,0.4996107417891754
1,1,292.0,610,460.0,1.15,0.0,1.0,1.0,1.0,0.9553101181525844,0.4872206190692828,0.7605833790568746,0.5574563044511018,0.5023982788821415
2,2,292.0,620,460.0,1.15,0.0,1.0,1.0,1.0,0.942776373353674,0.5194465268055125,0.7538653176362387,0.5728932866270997,0.5066946672733114
3,3,292.0,630,460.0,1.15,0.0,1.0,1.0,1.0,0.9359210682524974,0.495131218792905,0.7423346630453672,0.5671092283393875,0.5097916184914945
4,4,292.0,640,460.0,1.15,0.0,1.0,1.0,1.0,0.9706179274528868,0.5148356102329075,0.7243114309096873,0.6206808412562801,0.5044156256245735
5,5,292.0,650,460.0,1.15,0.0,1.0,1.0,1.0,0.9623126497460424,0.5012678480815081,0.7814890002385501,0.5647535674492403,0.5016522830244418
