,alpha,betawi,betabt,lmda,cond,trial,acc
45,10.000,10.000,10.000,0.910,early,45,0.109146343991049
46,10.000,10.000,10.000,0.910,early,46,0.10970831353033067
47,10.000,10.000,10.000,0.910,early,47,0.12835580397596058
48,10.000,10.000,10.000,0.910,early,48,0.14034241315869309
49,10.000,10.000,10.000,0.910,early,49,0.15400294963500996
50,10.000,10.000,10.000,0.910,early,50,0.1695693295917463
51,10.000,10.000,10.000,0.910,early,51,0.1766021678607496
52,10.000,10.000,10.000,0.910,early,52,0.16729277256309294
53,10.000,10.000,10.000,0.910,early,53,0.1926233086870831
54,10.000,10.000,10.000,0.910,early,54,0.19844064112002202
55,10.000,10.000,10.000,0.910,early,55,0.22280647960114844
56,10.000,10.000,10.000,0.910,early,56,0.24386744334410262
57,10.000,10.000,10.000,0.910,early,57,0.2579426047839233
58,10.000,10.000,10.000,0.910,early,58,0.25392477820487935
59,10.000,10.000,10.000,0.910,early,59,0.25284579073052527
60,10.000,10.000,10.000,0.910,early,60,0.27283742764502983
61,10.000,10.000,10.000,0.910,early,61,0.27146316328922143
62,10.000,10.000,10.000,0.910,early,62,0.29988974714835337
63,10.000,10.000,10.000,0.910,early,63,0.30592959536520037
64,10.000,10.000,10.000,0.910,early,64,0.31524056949847146
65,10.000,10.000,10.000,0.910,early,65,0.3269950907844323
66,10.000,10.000,10.000,0.910,early,66,0.35613941270895494
67,10.000,10.000,10.000,0.910,early,67,0.3568621384646611
68,10.000,10.000,10.000,0.910,early,68,0.3648458380863807
69,10.000,10.000,10.000,0.910,early,69,0.37912771241474225
70,10.000,10.000,10.000,0.910,early,70,0.3890854641978381
71,10.000,10.000,10.000,0.910,early,71,0.405048052623086
72,10.000,10.000,10.000,0.910,early,72,0.40286816966517025
73,10.000,10.000,10.000,0.910,early,73,0.4214650175449883
74,10.000,10.000,10.000,0.910,early,74,0.3971939348268498
75,10.000,10.000,10.000,0.910,early,75,0.427268680158633
76,10.000,10.000,10.000,0.910,early,76,0.43115326806731574
77,10.000,10.000,10.000,0.910,early,77,0.4411548929138093
78,10.000,10.000,10.000,0.910,early,78,0.4606498420358394
79,10.000,10.000,10.000,0.910,early,79,0.4665233933424813
80,10.000,10.000,10.000,0.910,early,80,0.5315033381244145
81,10.000,10.000,10.000,0.910,early,81,0.47392978926102297
82,10.000,10.000,10.000,0.910,early,82,0.5451121935125497
83,10.000,10.000,10.000,0.910,early,83,0.4782506551369805
84,10.000,10.000,10.000,0.910,early,84,0.5173994034601266
85,10.000,10.000,10.000,0.910,early,85,0.4742216322894886
86,10.000,10.000,10.000,0.910,early,86,0.527336206073148
87,10.000,10.000,10.000,0.910,early,87,0.4799152974087987
88,10.000,10.000,10.000,0.910,early,88,0.5151811567220963
89,10.000,10.000,10.000,0.910,early,89,0.467401093633518
90,10.000,10.000,10.000,0.910,early,90,0.5303380989548271
91,10.000,10.000,10.000,0.910,early,91,0.45409525412288054
92,10.000,10.000,10.000,0.910,early,92,0.5494683134490986
93,10.000,10.000,10.000,0.910,early,93,0.4546141487302072
94,10.000,10.000,10.000,0.910,early,94,0.5181618457554331
95,10.000,10.000,10.000,0.910,early,95,0.4863397254127903
96,10.000,10.000,10.000,0.910,early,96,0.5267450815404393
97,10.000,10.000,10.000,0.910,early,97,0.4509972660657431
98,10.000,10.000,10.000,0.910,early,98,0.5356976464117572
99,10.000,10.000,10.000,0.910,early,99,0.4717633235125276
100,10.000,10.000,10.000,0.910,early,100,0.5031777166522045
101,10.000,10.000,10.000,0.910,early,101,0.47309027350267924
102,10.000,10.000,10.000,0.910,early,102,0.5243055375483494
103,10.000,10.000,10.000,0.910,early,103,0.4743342351211367
104,10.000,10.000,10.000,0.910,early,104,0.523168555113865
105,10.000,10.000,10.000,0.910,early,105,0.46806913917834725
106,10.000,10.000,10.000,0.910,early,106,0.5086334589252379
107,10.000,10.000,10.000,0.910,early,107,0.4707396678168223
108,10.000,10.000,10.000,0.910,early,108,0.532753189698001
109,10.000,10.000,10.000,0.910,early,109,0.4488952120880181
110,10.000,10.000,10.000,0.910,early,110,0.5271369919355692
111,10.000,10.000,10.000,0.910,early,111,0.47912850017441216
112,10.000,10.000,10.000,0.910,early,112,0.5155881359993345
113,10.000,10.000,10.000,0.910,early,113,0.4759778239295755
114,10.000,10.000,10.000,0.910,early,114,0.5261365169345479
115,10.000,10.000,10.000,0.910,early,115,0.4736726137341812
116,10.000,10.000,10.000,0.910,early,116,0.5230079346439983
117,10.000,10.000,10.000,0.910,early,117,0.47090642130626664
118,10.000,10.000,10.000,0.910,early,118,0.5532374739693529
119,10.000,10.000,10.000,0.910,early,119,0.46055458948737227
120,10.000,10.000,10.000,0.910,early,120,0.5330084268976162
121,10.000,10.000,10.000,0.910,early,121,0.4778604426048409
122,10.000,10.000,10.000,0.910,early,122,0.5262583123814931
123,10.000,10.000,10.000,0.910,early,123,0.4768272328783614
124,10.000,10.000,10.000,0.910,early,124,0.5323571516569636
125,10.000,10.000,10.000,0.910,early,125,0.4738137059857364
126,10.000,10.000,10.000,0.910,early,126,0.5483635574368777
127,10.000,10.000,10.000,0.910,early,127,0.46487852468446245
128,10.000,10.000,10.000,0.910,early,128,0.5308096178057177
129,10.000,10.000,10.000,0.910,early,129,0.46635723668731727
130,10.000,10.000,10.000,0.910,early,130,0.5068270187213327
131,10.000,10.000,10.000,0.910,early,131,0.45909638108203515
132,10.000,10.000,10.000,0.910,early,132,0.5116794530618776
133,10.000,10.000,10.000,0.910,early,133,0.47876377492024913
134,10.000,10.000,10.000,0.910,early,134,0.5432323025435767
135,10.000,10.000,10.000,0.910,early,135,0.4654555831249011
136,10.000,10.000,10.000,0.910,early,136,0.5171772588632715
137,10.000,10.000,10.000,0.910,early,137,0.4572263261640041
138,10.000,10.000,10.000,0.910,early,138,0.5263536769250612
139,10.000,10.000,10.000,0.910,early,139,0.46385736905596814
140,10.000,10.000,10.000,0.910,early,140,0.5300288320514152
141,10.000,10.000,10.000,0.910,early,141,0.4582892895510207
142,10.000,10.000,10.000,0.910,early,142,0.5441976604369149
143,10.000,10.000,10.000,0.910,early,143,0.4691841319179764
144,10.000,10.000,10.000,0.910,early,144,0.526160211836463
145,10.000,10.000,10.000,0.910,early,145,0.48658955883070953
146,10.000,10.000,10.000,0.910,early,146,0.5122789323193946
147,10.000,10.000,10.000,0.910,early,147,0.4748085952701722
148,10.000,10.000,10.000,0.910,early,148,0.5170843619313062
149,10.000,10.000,10.000,0.910,early,149,0.45331401406756305
150,10.000,10.000,10.000,0.910,early,150,0.5109226629712257
151,10.000,10.000,10.000,0.910,early,151,0.47225292885315895
152,10.000,10.000,10.000,0.910,early,152,0.5176406312885613
153,10.000,10.000,10.000,0.910,early,153,0.4639937261818868
154,10.000,10.000,10.000,0.910,early,154,0.5331275583011117
155,10.000,10.000,10.000,0.910,early,155,0.46159670169291617
156,10.000,10.000,10.000,0.910,early,156,0.5396490717459387
157,10.000,10.000,10.000,0.910,early,157,0.4642596620373039
158,10.000,10.000,10.000,0.910,early,158,0.5438637627802071
159,10.000,10.000,10.000,0.910,early,159,0.46791833531040183
160,10.000,10.000,10.000,0.910,early,160,0.48361488733251273
161,10.000,10.000,10.000,0.910,early,161,0.4908818161224917
162,10.000,10.000,10.000,0.910,early,162,0.5437823654573352
163,10.000,10.000,10.000,0.910,early,163,0.4721977255933006
164,10.000,10.000,10.000,0.910,early,164,0.49902880188969634
165,10.000,10.000,10.000,0.910,early,165,0.4870991881630888
166,10.000,10.000,10.000,0.910,early,166,0.529076659839316
167,10.000,10.000,10.000,0.910,early,167,0.45846949536648746
168,10.000,10.000,10.000,0.910,early,168,0.49926290950015967
169,10.000,10.000,10.000,0.910,early,169,0.4698105398588488
170,10.000,10.000,10.000,0.910,early,170,0.5116936592443235
171,10.000,10.000,10.000,0.910,early,171,0.5391682565174765
172,10.000,10.000,10.000,0.910,early,172,0.4668118227765076
173,10.000,10.000,10.000,0.910,early,173,0.47105858891316754
174,10.000,10.000,10.000,0.910,early,174,0.46583271598123377
175,10.000,10.000,10.000,0.910,early,175,0.46425825925983283
176,10.000,10.000,10.000,0.910,early,176,0.5449470063154152
177,10.000,10.000,10.000,0.910,early,177,0.49955080477989705
178,10.000,10.000,10.000,0.910,early,178,0.49710088571545713
179,10.000,10.000,10.000,0.910,early,179,0.5378999472739864
180,10.000,10.000,10.000,0.910,early,180,0.5335375490976185
181,10.000,10.000,10.000,0.910,early,181,0.48891006526380737
182,10.000,10.000,10.000,0.910,early,182,0.49934969112777705
183,10.000,10.000,10.000,0.910,early,183,0.49103803356928294
184,10.000,10.000,10.000,0.910,early,184,0.5129413022315639
185,10.000,10.000,10.000,0.910,early,185,0.5001378224553088
186,10.000,10.000,10.000,0.910,early,186,0.46261394047045884
187,10.000,10.000,10.000,0.910,early,187,0.4629962994739188
188,10.000,10.000,10.000,0.910,early,188,0.45135691522094007
189,10.000,10.000,10.000,0.910,early,189,0.5304836824014012
190,10.000,10.000,10.000,0.910,early,190,0.5264578032381629
191,10.000,10.000,10.000,0.910,early,191,0.5159018339980537
192,10.000,10.000,10.000,0.910,early,192,0.5314563831679813
193,10.000,10.000,10.000,0.910,early,193,0.5051733254303722
194,10.000,10.000,10.000,0.910,early,194,0.5154238032446955
195,10.000,10.000,10.000,0.910,early,195,0.501380030811324
196,10.000,10.000,10.000,0.910,early,196,0.514744999771598
197,10.000,10.000,10.000,0.910,early,197,0.49947877862667595
198,10.000,10.000,10.000,0.910,early,198,0.5060889539574568
199,10.000,10.000,10.000,0.910,early,199,0.5141385351140805
0,10.000,10.000,10.000,0.910,middle,0,0.5
1,10.000,10.000,10.000,0.910,middle,1,0.5
2,10.000,10.000,10.000,0.910,middle,2,0.5
3,10.000,10.000,10.000,0.910,middle,3,0.5
4,10.000,10.000,10.000,0.910,middle,4,0.5
5,10.000,10.000,10.000,0.910,middle,5,0.5
6,10.000,10.000,10.000,0.910,middle,6,0.5
7,10.000,10.000,10.000,0.910,middle,7,0.5
8,10.000,10.000,10.000,0.910,middle,8,0.5
9,10.000,10.000,10.000,0.910,middle,9,0.5
10,10.000,10.000,10.000,0.910,middle,10,0.5
11,10.000,10.000,10.000,0.910,middle,11,0.5
12,10.000,10.000,10.000,0.910,middle,12,0.5
13,10.000,10.000,10.000,0.910,middle,13,0.5
14,10.000,10.000,10.000,0.910,middle,14,0.5
15,10.000,10.000,10.000,0.910,middle,15,0.5
16,10.000,10.000,10.000,0.910,middle,16,0.5
17,10.000,10.000,10.000,0.910,middle,17,0.5
18,10.000,10.000,10.000,0.910,middle,18,0.5
19,10.000,10.000,10.000,0.910,middle,19,0.5
20,10.000,10.000,10.000,0.910,middle,20,0.5
21,10.000,10.000,10.000,0.910,middle,21,0.5
22,10.000,10.000,10.000,0.910,middle,22,0.5
23,10.000,10.000,10.000,0.910,middle,23,0.5
24,10.000,10.000,10.000,0.910,middle,24,0.5
25,10.000,10.000,10.000,0.910,middle,25,0.5
26,10.000,10.000,10.000,0.910,middle,26,0.5
27,10.000,10.000,10.000,0.910,middle,27,0.5
28,10.000,10.000,10.000,0.910,middle,28,0.5
29,10.000,10.000,10.000,0.910,middle,29,0.5
30,10.000,10.000,10.000,0.910,middle,30,0.5
31,10.000,10.000,10.000,0.910,middle,31,0.5
32,10.000,10.000,10.000,0.910,middle,32,0.5
33,10.000,10.000,10.000,0.910,middle,33,0.5
34,10.000,10.000,10.000,0.910,middle,34,0.5
35,10.000,10.000,10.000,0.910,middle,35,0.5
36,10.000,10.000,10.000,0.910,middle,36,0.5
37,10.000,10.000,10.000,0.910,middle,37,0.5
38,10.000,10.000,10.000,0.910,middle,38,0.5
39,10.000,10.000,10.000,0.910,middle,39,0.5
40,10.000,10.000,10.000,0.910,middle,40,0.5
41,10.000,10.000,10.000,0.910,middle,41,0.5973686968447797
42,10.000,10.000,10.000,0.910,middle,42,0.6599646601485734
43,10.000,10.000,10.000,0.910,middle,43,0.6829773396857132
44,10.000,10.000,10.000,0.910,middle,44,0.647174222500102
45,10.000,10.000,10.000,0.910,middle,45,0.7137004323332948
46,10.000,10.000,10.000,0.910,middle,46,0.8054228132088
47,10.000,10.000,10.000,0.910,middle,47,0.7945664881772138
48,10.000,10.000,10.000,0.910,middle,48,0.8026387668935072
49,10.000,10.000,10.000,0.910,middle,49,0.8269375335007842
50,10.000,10.000,10.000,0.910,middle,50,0.8608149329201861
51,10.000,10.000,10.000,0.910,middle,51,0.8427751799131271
52,10.000,10.000,10.000,0.910,middle,52,0.8761590338419125
53,10.000,10.000,10.000,0.910,middle,53,0.8796956518296699
54,10.000,10.000,10.000,0.910,middle,54,0.8826039003097185
55,10.000,10.000,10.000,0.910,middle,55,0.8780067903969254
56,10.000,10.000,10.000,0.910,middle,56,0.8708666522400861
57,10.000,10.000,10.000,0.910,middle,57,0.8871019844125156
58,10.000,10.000,10.000,0.910,middle,58,0.9166013342518023
59,10.000,10.000,10.000,0.910,middle,59,0.891279301695193
60,10.000,10.000,10.000,0.910,middle,60,0.9114084610104123
61,10.000,10.000,10.000,0.910,middle,61,0.9236598029169245
62,10.000,10.000,10.000,0.910,middle,62,0.9261774442754066
63,10.000,10.000,10.000,0.910,middle,63,0.9170382147551288
64,10.000,10.000,10.000,0.910,middle,64,0.9220443001258127
65,10.000,10.000,10.000,0.910,middle,65,0.9161991636880424
66,10.000,10.000,10.000,0.910,middle,66,0.9197029048815619
67,10.000,10.000,10.000,0.910,middle,67,0.9240253262861848
68,10.000,10.000,10.000,0.910,middle,68,0.928086870069273
69,10.000,10.000,10.000,0.910,middle,69,0.9340345749358092
70,10.000,10.000,10.000,0.910,middle,70,0.9162102835954248
71,10.000,10.000,10.000,0.910,middle,71,0.9215230082290149
72,10.000,10.000,10.000,0.910,middle,72,0.9062643084212703
73,10.000,10.000,10.000,0.910,middle,73,0.9156042541459293
74,10.000,10.000,10.000,0.910,middle,74,0.9347857726904459
75,10.000,10.000,10.000,0.910,middle,75,0.92401056793503
76,10.000,10.000,10.000,0.910,middle,76,0.9174667815180106
77,10.000,10.000,10.000,0.910,middle,77,0.9270606575648068
78,10.000,10.000,10.000,0.910,middle,78,0.9365636085240067
79,10.000,10.000,10.000,0.910,middle,79,0.9367658408717493
80,10.000,10.000,10.000,0.910,middle,80,0.10687817271997803
81,10.000,10.000,10.000,0.910,middle,81,0.11611018749782932
82,10.000,10.000,10.000,0.910,middle,82,0.12233827447945134
83,10.000,10.000,10.000,0.910,middle,83,0.14033287121908322
84,10.000,10.000,10.000,0.910,middle,84,0.13459319764665734
85,10.000,10.000,10.000,0.910,middle,85,0.14648816874198428
86,10.000,10.000,10.000,0.910,middle,86,0.15755430987888894
87,10.000,10.000,10.000,0.910,middle,87,0.17769291489428324
88,10.000,10.000,10.000,0.910,middle,88,0.17815670007247822
89,10.000,10.000,10.000,0.910,middle,89,0.20975153623172146
90,10.000,10.000,10.000,0.910,middle,90,0.186368186564011
91,10.000,10.000,10.000,0.910,middle,91,0.20656360222075343
92,10.000,10.000,10.000,0.910,middle,92,0.22025734803472363
93,10.000,10.000,10.000,0.910,middle,93,0.23548414353994832
94,10.000,10.000,10.000,0.910,middle,94,0.25121439995172745
95,10.000,10.000,10.000,0.910,middle,95,0.2543520762109497
96,10.000,10.000,10.000,0.910,middle,96,0.2582206631165976
97,10.000,10.000,10.000,0.910,middle,97,0.2834357518087078
98,10.000,10.000,10.000,0.910,middle,98,0.29950850036632237
99,10.000,10.000,10.000,0.910,middle,99,0.3197139058072205
100,10.000,10.000,10.000,0.910,middle,100,0.3252425769972181
101,10.000,10.000,10.000,0.910,middle,101,0.32278301965769407
102,10.000,10.000,10.000,0.910,middle,102,0.3338157359206518
103,10.000,10.000,10.000,0.910,middle,103,0.3413381217108363
104,10.000,10.000,10.000,0.910,middle,104,0.3626213777351084
105,10.000,10.000,10.000,0.910,middle,105,0.3410991917715589
106,10.000,10.000,10.000,0.910,middle,106,0.37030141325377786
107,10.000,10.000,10.000,0.910,middle,107,0.3801389894319322
108,10.000,10.000,10.000,0.910,middle,108,0.39751905092636597
109,10.000,10.000,10.000,0.910,middle,109,0.39450537483578624
110,10.000,10.000,10.000,0.910,middle,110,0.426637479973609
111,10.000,10.000,10.000,0.910,middle,111,0.41780941137097216
112,10.000,10.000,10.000,0.910,middle,112,0.42512182969292184
113,10.000,10.000,10.000,0.910,middle,113,0.43921299401208
114,10.000,10.000,10.000,0.910,middle,114,0.4309751490092305
115,10.000,10.000,10.000,0.910,middle,115,0.45165608467849233
116,10.000,10.000,10.000,0.910,middle,116,0.4745061708154567
117,10.000,10.000,10.000,0.910,middle,117,0.48074308973593277
118,10.000,10.000,10.000,0.910,middle,118,0.487642192870756
119,10.000,10.000,10.000,0.910,middle,119,0.49349373520159373
120,10.000,10.000,10.000,0.910,middle,120,0.5597543554782828
121,10.000,10.000,10.000,0.910,middle,121,0.5036768898736995
122,10.000,10.000,10.000,0.910,middle,122,0.556648878583899
123,10.000,10.000,10.000,0.910,middle,123,0.49439546396544415
124,10.000,10.000,10.000,0.910,middle,124,0.5704897986427234
125,10.000,10.000,10.000,0.910,middle,125,0.48982590670665227
126,10.000,10.000,10.000,0.910,middle,126,0.551743248157188
127,10.000,10.000,10.000,0.910,middle,127,0.497650672396797
128,10.000,10.000,10.000,0.910,middle,128,0.5790732756901515
129,10.000,10.000,10.000,0.910,middle,129,0.5045856716873178
130,10.000,10.000,10.000,0.910,middle,130,0.5738783701758203
131,10.000,10.000,10.000,0.910,middle,131,0.49362537345285346
132,10.000,10.000,10.000,0.910,middle,132,0.5863910154327336
133,10.000,10.000,10.000,0.910,middle,133,0.4906589230217919
134,10.000,10.000,10.000,0.910,middle,134,0.552227258232099
135,10.000,10.000,10.000,0.910,middle,135,0.48719183371982544
136,10.000,10.000,10.000,0.910,middle,136,0.5465385576197758
137,10.000,10.000,10.000,0.910,middle,137,0.49553738139729325
138,10.000,10.000,10.000,0.910,middle,138,0.573747236486179
139,10.000,10.000,10.000,0.910,middle,139,0.49474428899165596
140,10.000,10.000,10.000,0.910,middle,140,0.5782832508401775
141,10.000,10.000,10.000,0.910,middle,141,0.49106389778266946
142,10.000,10.000,10.000,0.910,middle,142,0.5762434440767459
143,10.000,10.000,10.000,0.910,middle,143,0.4913071327957768
144,10.000,10.000,10.000,0.910,middle,144,0.5557051897773538
145,10.000,10.000,10.000,0.910,middle,145,0.4850668460108279
146,10.000,10.000,10.000,0.910,middle,146,0.56916877254031
147,10.000,10.000,10.000,0.910,middle,147,0.4840398518528077
148,10.000,10.000,10.000,0.910,middle,148,0.5875958351782785
149,10.000,10.000,10.000,0.910,middle,149,0.49351389384485367
150,10.000,10.000,10.000,0.910,middle,150,0.5601534224633535
151,10.000,10.000,10.000,0.910,middle,151,0.49800747589596417
152,10.000,10.000,10.000,0.910,middle,152,0.5623999231325256
153,10.000,10.000,10.000,0.910,middle,153,0.5002050365485006
154,10.000,10.000,10.000,0.910,middle,154,0.5787416101594065
155,10.000,10.000,10.000,0.910,middle,155,0.5004172749748294
156,10.000,10.000,10.000,0.910,middle,156,0.5688313227182331
157,10.000,10.000,10.000,0.910,middle,157,0.477679527575933
158,10.000,10.000,10.000,0.910,middle,158,0.5643074483681777
159,10.000,10.000,10.000,0.910,middle,159,0.4905758760065089
160,10.000,10.000,10.000,0.910,middle,160,0.49185273296798543
161,10.000,10.000,10.000,0.910,middle,161,0.4989343624037836
162,10.000,10.000,10.000,0.910,middle,162,0.4882918837101304
163,10.000,10.000,10.000,0.910,middle,163,0.49104020606648996
164,10.000,10.000,10.000,0.910,middle,164,0.5536297784738636
165,10.000,10.000,10.000,0.910,middle,165,0.5204958633494422
166,10.000,10.000,10.000,0.910,middle,166,0.5156319085445302
167,10.000,10.000,10.000,0.910,middle,167,0.5825743380299209
168,10.000,10.000,10.000,0.910,middle,168,0.5536073354030008
169,10.000,10.000,10.000,0.910,middle,169,0.53238302644897
170,10.000,10.000,10.000,0.910,middle,170,0.5288482447605655
171,10.000,10.000,10.000,0.910,middle,171,0.5534669582174098
172,10.000,10.000,10.000,0.910,middle,172,0.49983071461115164
173,10.000,10.000,10.000,0.910,middle,173,0.5547230528166144
174,10.000,10.000,10.000,0.910,middle,174,0.5108951672978906
175,10.000,10.000,10.000,0.910,middle,175,0.5248933130660373
176,10.000,10.000,10.000,0.910,middle,176,0.5059791682375515
177,10.000,10.000,10.000,0.910,middle,177,0.5014336622935975
178,10.000,10.000,10.000,0.910,middle,178,0.5123905549241359
179,10.000,10.000,10.000,0.910,middle,179,0.5016271927988136
180,10.000,10.000,10.000,0.910,middle,180,0.5424833705958977
181,10.000,10.000,10.000,0.910,middle,181,0.5141524198263823
182,10.000,10.000,10.000,0.910,middle,182,0.5764054713261204
183,10.000,10.000,10.000,0.910,middle,183,0.5248443715128454
